Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches,-9999
2195,Rocco Reitz,de GER,MF,M'Gladbach,de Bundesliga,18,2002,2,1,60,0.7,0,0,0,0,0,1.43,0,0,0,0,0,0,0,0,0.14,0.14,0,0.11,0.11,0,0.11,Matches,cc971106
2196,Karim Rekik,nl NED,DF,Sevilla,es La Liga,25,1994,11,6,653,7.3,0,0,0,0,0,0.27,0,0,0,0,0,0,0.03,0.03,0.01,0.04,0.03,0.02,0.05,0.03,0.05,Matches,3376a776
2197,Álex Remiro,es ESP,GK,Real Sociedad,es La Liga,25,1995,38,38,3420,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,374ee424
2198,Panagiotis Retsos,gr GRE,DF,Saint-Étienne,fr Ligue 1,21,1998,4,4,272,3,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0.03,0.03,0.01,0.02,0.03,0.01,0.03,Matches,4bd00a50
2199,Marco Reus,de GER,MFFW,Dortmund,de Bundesliga,31,1989,32,27,2279,25.3,0.32,0.24,0.32,0,0.08,0.04,0,0.32,0.24,0.55,0.32,0.55,0.4,0.29,0.32,0.61,0.4,0.32,0.72,0.29,0.61,Matches,36a3ff67
2200,Elvis Rexhbeçaj,de GER,MFFW,Köln,de Bundesliga,22,1997,30,20,1833,20.4,0.25,0.1,0.25,0,0,0.2,0,0.25,0.1,0.34,0.25,0.34,0.1,0.1,0.11,0.22,0.1,0.11,0.22,0.1,0.22,Matches,1ae836b1
2201,Oriol Rey,es ESP,MF,Valladolid,es La Liga,22,1998,1,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,e8a0d2f7
2202,Gio Reyna,us USA,FWMF,Dortmund,de Bundesliga,17,2002,32,23,1976,22,0.18,0.23,0.18,0,0,0.05,0,0.18,0.23,0.41,0.18,0.41,0.2,0.2,0.2,0.4,0.2,0.2,0.4,0.2,0.4,Matches,7fa4e703
2203,Baptiste Reynet,fr FRA,GK,Nîmes,fr Ligue 1,29,1990,38,38,3420,38,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0.02,0.02,0,0.02,0.02,0,0.02,Matches,bcf1b2e9
2204,Bryan Reynolds,us USA,DF,Roma,it Serie A,19,2001,5,3,283,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches,2306bf5c
2205,Franck Ribéry,fr FRA,FW,Fiorentina,it Serie A,37,1983,29,28,2149,23.9,0.08,0.25,0.08,0,0,0.25,0.04,0.08,0.25,0.34,0.08,0.34,0.13,0.13,0.19,0.31,0.13,0.19,0.31,0.13,0.31,Matches,f61c7c4e
2206,Ricard,es ESP,DF,Atlético Madrid,es La Liga,20,2000,1,0,30,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0.07,0.07,0.07,Matches,fce521d7
2207,Federico Ricci,it ITA,FW,Sassuolo,it Serie A,26,1994,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,524eb8c5
2208,Giacomo Ricci,it ITA,DF,Parma,it Serie A,23,1996,3,0,67,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,cfb38237
2209,Matteo Ricci,it ITA,MF,Spezia,it Serie A,26,1994,29,26,2229,24.8,0,0.08,0,0,0,0.2,0,0,0.08,0.08,0,0.08,0.04,0.04,0.06,0.09,0.03,0.06,0.09,0.03,0.09,Matches,3cf7dc7e
2210,Declan Rice,eng ENG,MF,West Ham,eng Premier League,21,1999,32,32,2879,32,0.06,0.03,0.03,0.03,0.06,0.06,0,0.06,0.03,0.09,0.03,0.06,0.09,0.05,0.07,0.11,0.09,0.06,0.16,0.05,0.11,Matches,1c7012b8
2211,Chris Richards,us USA,DF,Hoffenheim,de Bundesliga,20,2000,11,11,944,10.5,0,0.1,0,0,0,0.1,0,0,0.1,0.1,0,0.1,0.02,0.02,0.03,0.05,0.02,0.03,0.05,0.02,0.05,Matches,0a3d6d2b
2212,Chris Richards,us USA,DF,Bayern Munich,de Bundesliga,20,2000,3,1,89,1,0,1,0,0,0,0,0,0,1.01,1.01,0,1.01,0,0,0.3,0.3,0,0.26,0.26,0,0.26,Matches,0a3d6d2b
2213,Lewis Richardson,eng ENG,FWMF,Burnley,eng Premier League,17,2003,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,4fa62ae4
2214,Richarlison,br BRA,FW,Everton,eng Premier League,23,1997,34,33,2861,31.8,0.22,0.09,0.19,0.03,0.03,0.13,0.03,0.22,0.09,0.31,0.19,0.28,0.36,0.34,0.1,0.43,0.36,0.1,0.46,0.34,0.44,Matches,fa031b34
2215,Marco Richter,de GER,FWMF,Augsburg,de Bundesliga,22,1997,29,16,1416,15.7,0.19,0.06,0.19,0,0,0.25,0.06,0.19,0.06,0.25,0.19,0.25,0.31,0.31,0.1,0.41,0.31,0.1,0.41,0.31,0.41,Matches,f972644c
2216,Mikel Rico,es ESP,MF,Huesca,es La Liga,35,1984,32,27,2183,24.3,0.04,0.16,0.04,0,0,0.08,0,0.04,0.16,0.21,0.04,0.21,0.09,0.09,0.06,0.16,0.09,0.06,0.16,0.09,0.16,Matches,def69cd0
2217,Sergio Rico,es ESP,GK,Paris S-G,fr Ligue 1,26,1993,10,8,810,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,5f0241b2
2218,Jaïro Riedewald,nl NED,MF,Crystal Palace,eng Premier League,23,1996,33,19,1820,20.2,0.1,0,0.1,0,0,0.2,0,0.1,0,0.1,0.1,0.1,0.03,0.03,0.05,0.08,0.03,0.05,0.08,0.03,0.08,Matches,7a1f2c08
2219,Emiliano Rigoni,ar ARG,MFFW,Elche,es La Liga,27,1993,23,12,1139,12.7,0.08,0.08,0.08,0,0,0.39,0,0.08,0.08,0.16,0.08,0.16,0.2,0.2,0.15,0.35,0.2,0.15,0.35,0.2,0.35,Matches,a1216563
2220,Tomás Rincón,ve VEN,MF,Torino,it Serie A,32,1988,36,33,2846,31.6,0.03,0.03,0.03,0,0,0.32,0.03,0.03,0.03,0.06,0.03,0.06,0.05,0.05,0.06,0.11,0.05,0.06,0.11,0.05,0.11,Matches,f1cfc209
2221,Luis Rioja,es ESP,MFDF,Alavés,es La Liga,26,1993,35,25,2090,23.2,0.17,0.09,0.17,0,0,0.17,0,0.17,0.09,0.26,0.17,0.26,0.15,0.15,0.14,0.29,0.15,0.14,0.29,0.15,0.29,Matches,eb3dd471
2222,Renaud Ripart,fr FRA,MFFW,Nîmes,fr Ligue 1,27,1993,38,35,3054,33.9,0.32,0,0.15,0.18,0.21,0.09,0,0.32,0,0.32,0.15,0.15,0.27,0.13,0.04,0.17,0.27,0.03,0.31,0.13,0.17,Matches,beae3a73
2223,Andrea Rispoli,it ITA,DF,Crotone,it Serie A,31,1988,19,5,652,7.2,0,0,0,0,0,0.56,0,0,0,0,0,0,0.06,0.06,0.08,0.14,0.05,0.08,0.13,0.05,0.13,Matches,39ee6cb6
2224,Mihailo Ristić,rs SRB,DF,Montpellier,fr Ligue 1,24,1995,34,26,2236,24.8,0,0.08,0,0,0,0.16,0,0,0.08,0.08,0,0.08,0.03,0.03,0.06,0.09,0.03,0.06,0.09,0.03,0.09,Matches,ea0aa7e0
2225,Matt Ritchie,sct SCO,DFMF,Newcastle Utd,eng Premier League,30,1989,18,15,1350,15,0,0.13,0,0,0,0.13,0,0,0.13,0.13,0,0.13,0.03,0.03,0.1,0.13,0.03,0.1,0.13,0.03,0.13,Matches,71ef519e
2226,Maxence Rivera,fr FRA,MFFW,Saint-Étienne,fr Ligue 1,18,2002,17,1,239,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0.04,0.07,0.04,0.03,0.07,0.04,0.07,Matches,46a7b605
2227,Emmanuel Rivière,fr FRA,FWMF,Crotone,it Serie A,30,1990,21,7,640,7.1,0.14,0.14,0.14,0,0,0.28,0,0.14,0.14,0.28,0.14,0.28,0.15,0.15,0.08,0.24,0.15,0.08,0.23,0.15,0.23,Matches,2bae5658
2228,Rober,es ESP,DFMF,Levante,es La Liga,25,1995,19,16,1425,15.8,0,0.06,0,0,0,0.19,0.06,0,0.06,0.06,0,0.06,0.01,0.01,0.04,0.06,0.01,0.05,0.06,0.01,0.06,Matches,c00097d2
2229,Roberto,es ESP,GK,Valladolid,es La Liga,34,1986,13,13,1170,13,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,ba3ca78f
2230,Sergi Roberto,es ESP,DFMF,Barcelona,es La Liga,28,1992,15,9,946,10.5,0.1,0.19,0.1,0,0,0.1,0,0.1,0.19,0.29,0.1,0.29,0.05,0.05,0.19,0.24,0.05,0.19,0.24,0.05,0.24,Matches,335fa267
2231,Tyler Roberts,wls WAL,MFFW,Leeds United,eng Premier League,21,1999,27,14,1340,14.9,0.07,0.13,0.07,0,0,0.2,0,0.07,0.13,0.2,0.07,0.2,0.14,0.14,0.12,0.26,0.14,0.12,0.26,0.14,0.26,Matches,6c17e046
2232,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,26,1994,38,38,3383,37.6,0.03,0.19,0.03,0,0,0.05,0,0.03,0.19,0.21,0.03,0.21,0.04,0.04,0.18,0.22,0.04,0.18,0.22,0.04,0.22,Matches,2e4f5f03
2233,Antonee Robinson,us USA,DF,Fulham,eng Premier League,22,1997,28,24,2162,24,0,0,0,0,0,0.17,0.04,0,0,0,0,0,0.02,0.02,0.07,0.09,0.02,0.07,0.09,0.02,0.09,Matches,2.90E+11
2234,Callum Robinson,ie IRL,FWMF,West Brom,eng Premier League,25,1995,28,20,1560,17.3,0.29,0,0.29,0,0,0,0,0.29,0,0.29,0.29,0.29,0.18,0.18,0.05,0.23,0.18,0.05,0.22,0.18,0.22,Matches,e75750a3
2235,Jack Robinson,eng ENG,DF,Sheffield Utd,eng Premier League,26,1993,11,9,877,9.7,0,0.1,0,0,0,0.31,0,0,0.1,0.1,0,0.1,0.04,0.04,0.09,0.12,0.04,0.09,0.13,0.04,0.13,Matches,7399c7a8
2236,Joel Robles,es ESP,GK,Betis,es La Liga,30,1990,18,18,1620,18,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,cda0b317
2237,Hal Robson-Kanu,wls WAL,FWMF,West Brom,eng Premier League,31,1989,19,2,561,6.2,0.32,0,0.32,0,0,0.32,0,0.32,0,0.32,0.32,0.32,0.24,0.24,0.06,0.31,0.24,0.06,0.3,0.24,0.3,Matches,fb2dec57
2238,Marc Roca,es ESP,MF,Bayern Munich,de Bundesliga,23,1996,6,2,177,2,0,0,0,0,0,0.5,0,0,0,0,0,0,0.15,0.15,0,0.15,0.13,0.01,0.14,0.13,0.14,Matches,da27e268
2239,Christopher Rocchia,fr FRA,DF,Marseille,fr Ligue 1,22,1998,2,0,22,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,aa21406e
2240,Rubén Rochina,es ESP,MF,Levante,es La Liga,29,1991,25,17,1404,15.6,0,0.06,0,0,0,0.32,0,0,0.06,0.06,0,0.06,0.11,0.11,0.13,0.24,0.11,0.13,0.24,0.11,0.24,Matches,ecd8c01e
2241,Marek Rodák,sk SVK,GK,Fulham,eng Premier League,23,1996,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,17acc2ed
2242,Sebastian Rode,de GER,MF,Eint Frankfurt,de Bundesliga,29,1990,27,19,1625,18.1,0.06,0,0.06,0,0,0.55,0,0.06,0,0.06,0.06,0.06,0.01,0.01,0.07,0.08,0.01,0.07,0.08,0.01,0.08,Matches,e12b0b5b
2243,Joe Rodon,wls WAL,DF,Tottenham,eng Premier League,22,1997,12,8,733,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,8d62d31a
2244,Rodri,es ESP,MF,Manchester City,eng Premier League,24,1996,34,31,2748,30.5,0.07,0.07,0.03,0.03,0.03,0.2,0,0.07,0.07,0.13,0.03,0.1,0.08,0.06,0.06,0.11,0.08,0.06,0.14,0.06,0.11,Matches,6434f10d
2245,Rodrigo,es ESP,MFFW,Leeds United,eng Premier League,29,1991,26,14,1288,14.3,0.49,0.14,0.49,0,0,0.21,0,0.49,0.14,0.63,0.49,0.63,0.44,0.44,0.17,0.6,0.44,0.17,0.6,0.44,0.6,Matches,1fb1c435
2246,Rodrigo,es ESP,FWMF,Betis,es La Liga,20,2000,15,5,537,6,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0.08,0.12,0.04,0.09,0.12,0.04,0.12,Matches,85bed4ee
2247,Kévin Rodrigues,pt POR,MFDF,Eibar,es La Liga,26,1994,22,11,1095,12.2,0.08,0.08,0.08,0,0,0.08,0,0.08,0.08,0.16,0.08,0.16,0.05,0.05,0.06,0.11,0.05,0.06,0.1,0.05,0.1,Matches,f1bed920
2248,Óscar Rodríguez Arnaiz,es ESP,MFFW,Sevilla,es La Liga,22,1998,20,4,511,5.7,0,0,0,0,0,0.18,0,0,0,0,0,0,0.09,0.09,0.16,0.25,0.08,0.17,0.25,0.08,0.25,Matches,19709006
2249,Ángel Rodríguez,es ESP,FWMF,Getafe,es La Liga,33,1987,33,12,1374,15.3,0.33,0,0.26,0.07,0.13,0.26,0,0.33,0,0.33,0.26,0.26,0.36,0.26,0.03,0.29,0.36,0.04,0.4,0.26,0.3,Matches,8cfc2f69
2250,Guido Rodríguez,ar ARG,MF,Betis,es La Liga,26,1994,35,34,2864,31.8,0.03,0,0.03,0,0,0.31,0,0.03,0,0.03,0.03,0.03,0.05,0.05,0.02,0.08,0.05,0.02,0.07,0.05,0.07,Matches,34e393f2
2251,James Rodríguez,co COL,FWMF,Everton,eng Premier League,29,1991,23,21,1764,19.6,0.31,0.2,0.31,0,0,0.2,0,0.31,0.2,0.51,0.31,0.51,0.17,0.17,0.28,0.45,0.17,0.28,0.45,0.17,0.45,Matches,715bf047
2252,Jay Rodriguez,eng ENG,FWMF,Burnley,eng Premier League,31,1989,31,12,1265,14.1,0.07,0.14,0.07,0,0,0.21,0,0.07,0.14,0.21,0.07,0.21,0.18,0.18,0.12,0.3,0.18,0.12,0.31,0.18,0.31,Matches,4ab53cdb
2253,Miguel Rodríguez,es ESP,FWMF,Celta Vigo,es La Liga,17,2003,4,0,30,0.3,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,958d67bb
2254,Ricardo Rodríguez,ch SUI,DF,Torino,it Serie A,27,1992,16,15,1238,13.8,0,0,0,0,0,0.07,0,0,0,0,0,0,0.04,0.04,0.02,0.06,0.04,0.02,0.05,0.04,0.05,Matches,7f78ad23
2255,Víctor Rodríguez,es ESP,MF,Elche,es La Liga,31,1989,16,2,426,4.7,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0.13,0.13,0,0.12,0.12,0,0.12,Matches,15781606
2256,Rodrygo,br BRA,FW,Real Madrid,es La Liga,19,2001,22,10,983,10.9,0.09,0.55,0.09,0,0,0,0,0.09,0.55,0.64,0.09,0.64,0.23,0.23,0.28,0.5,0.23,0.28,0.51,0.23,0.51,Matches,8f5e92a6
2257,Marko Rog,hr CRO,MF,Cagliari,it Serie A,25,1995,14,14,1165,12.9,0,0,0,0,0,0.16,0,0,0,0,0,0,0.02,0.02,0.05,0.08,0.02,0.05,0.07,0.02,0.07,Matches,b6b2b820
2258,Rogério,br BRA,DF,Sassuolo,it Serie A,22,1998,28,21,1877,20.9,0,0.05,0,0,0,0.19,0,0,0.05,0.05,0,0.05,0.03,0.03,0.07,0.1,0.03,0.07,0.1,0.03,0.1,Matches,10e7f486
2259,Luis Rojas,cl CHI,MFFW,Crotone,it Serie A,18,2002,7,0,104,1.2,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0.03,0,0.03,0.03,0.03,Matches,11e0904f
2260,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,25,1995,22,21,1907,21.2,0.05,0.05,0.05,0,0,0.33,0,0.05,0.05,0.09,0.05,0.09,0.11,0.11,0.02,0.13,0.11,0.02,0.13,0.11,0.13,Matches,3ead85f9
2261,Cristian Romero,ar ARG,DF,Atalanta,it Serie A,22,1998,31,29,2545,28.3,0.07,0.07,0.07,0,0,0.35,0,0.07,0.07,0.14,0.07,0.14,0.06,0.06,0.04,0.1,0.06,0.04,0.1,0.06,0.1,Matches,a3d94a58
2262,Oriol Romeu,es ESP,MF,Southampton,eng Premier League,28,1991,21,20,1763,19.6,0.05,0.05,0.05,0,0,0.31,0,0.05,0.05,0.1,0.05,0.1,0.02,0.02,0.06,0.08,0.02,0.05,0.08,0.02,0.08,Matches,4b511457
2263,Cristiano Ronaldo,pt POR,FW,Juventus,it Serie A,35,1985,33,31,2802,31.1,0.93,0.06,0.74,0.19,0.26,0.1,0,0.93,0.06,1,0.74,0.8,0.85,0.66,0.09,0.75,0.85,0.09,0.94,0.65,0.74,Matches,dea698d9
2264,Facundo Roncaglia,ar ARG,DF,Osasuna,es La Liga,33,1987,17,14,1232,13.7,0.07,0.07,0.07,0,0,0.22,0.07,0.07,0.07,0.15,0.07,0.15,0.04,0.04,0.01,0.04,0.04,0.01,0.05,0.04,0.05,Matches,51e3954c
2265,Valentin Rongier,fr FRA,MF,Marseille,fr Ligue 1,25,1994,26,21,1887,21,0.05,0.1,0.05,0,0,0.38,0,0.05,0.1,0.14,0.05,0.14,0.05,0.05,0.05,0.1,0.05,0.05,0.1,0.05,0.1,Matches,ed45c4a5
2266,Marten de Roon,nl NED,MF,Atalanta,it Serie A,29,1991,35,33,3021,33.6,0.03,0.03,0.03,0,0,0.24,0.03,0.03,0.03,0.06,0.03,0.06,0.02,0.02,0.06,0.08,0.02,0.06,0.08,0.02,0.08,Matches,2a1beb34
2267,Jérôme Roussillon,fr FRA,DF,Wolfsburg,de Bundesliga,27,1993,20,14,1229,13.7,0,0.15,0,0,0,0,0,0,0.15,0.15,0,0.15,0.04,0.04,0.11,0.15,0.04,0.11,0.16,0.04,0.16,Matches,13203c45
2268,Nolan Roux,fr FRA,FW,Nîmes,fr Ligue 1,32,1988,19,6,651,7.2,0,0,0,0,0,0.28,0,0,0,0,0,0,0.07,0.07,0.04,0.11,0.07,0.03,0.11,0.07,0.11,Matches,3071a619
2269,Nicolò Rovella,it ITA,MF,Genoa,it Serie A,18,2001,20,12,1187,13.2,0,0.15,0,0,0,0.3,0,0,0.15,0.15,0,0.15,0.05,0.05,0.11,0.17,0.05,0.11,0.17,0.05,0.17,Matches,e58cbfd5
2270,Amir Rrahmani,xk KVX,DF,Napoli,it Serie A,26,1994,16,12,1094,12.2,0.08,0,0.08,0,0,0.16,0,0.08,0,0.08,0.08,0.08,0.05,0.05,0,0.05,0.05,0,0.05,0.05,0.05,Matches,4b3e1a38
2271,Rubén,es ESP,GKMF,Osasuna,es La Liga,36,1984,3,3,187,2.1,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,24279b8b
2272,Waldo Rubio,es ESP,FWMF,Valladolid,es La Liga,24,1995,10,5,375,4.2,0.24,0,0,0.24,0.24,0.24,0,0.24,0,0.24,0,0,0.24,0.07,0.02,0.1,0.25,0.03,0.27,0.07,0.09,Matches,ccaa5728
2273,John Ruddy,eng ENG,GK,Wolves,eng Premier League,33,1986,2,1,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,da8b19e2
2274,Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,27,1993,19,19,1710,19,0.05,0,0.05,0,0,0,0,0.05,0,0.05,0.05,0.05,0.06,0.06,0.02,0.07,0.06,0.02,0.08,0.06,0.08,Matches,18b896d6
2275,Sebastian Rudy,de GER,MFDF,Hoffenheim,de Bundesliga,30,1990,25,21,1678,18.6,0.05,0.16,0.05,0,0,0.22,0,0.05,0.16,0.21,0.05,0.21,0.03,0.03,0.12,0.15,0.03,0.12,0.15,0.03,0.15,Matches,80f36c88
2276,Sebastian Rudy,de GER,DF,Schalke 04,de Bundesliga,30,1990,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0.01,0.06,0.06,0.01,0.06,Matches,80f36c88
2277,Kevin Rüegg,ch SUI,DFMF,Hellas Verona,it Serie A,21,1998,7,1,205,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0.01,0.01,Matches,90573602
2278,Daniele Rugani,it ITA,DF,Cagliari,it Serie A,26,1994,16,12,1001,11.1,0.09,0.09,0.09,0,0,0.18,0,0.09,0.09,0.18,0.09,0.18,0.04,0.04,0.04,0.07,0.03,0.04,0.07,0.03,0.07,Matches,14b8fcdf
2279,Daniele Rugani,it ITA,DF,Rennes,fr Ligue 1,26,1994,1,1,90,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.04,0,0.04,0.04,0.04,Matches,14b8fcdf
2280,Matteo Ruggeri,it ITA,DF,Atalanta,it Serie A,18,2002,6,3,208,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.01,0.02,0.03,0.01,0.03,Matches,ae9898c5
2281,Mário Rui,pt POR,DF,Napoli,it Serie A,29,1991,27,17,1669,18.5,0,0.11,0,0,0,0.22,0,0,0.11,0.11,0,0.11,0.04,0.04,0.11,0.15,0.04,0.11,0.15,0.04,0.15,Matches,0b5a292a
2282,Aitor Ruibal,es ESP,FWMF,Betis,es La Liga,24,1996,28,21,1593,17.7,0.11,0.11,0.11,0,0,0.11,0,0.11,0.11,0.23,0.11,0.23,0.15,0.15,0.14,0.28,0.15,0.14,0.28,0.15,0.28,Matches,a55d8df5
2283,Fabián Ruiz Peña,es ESP,MF,Napoli,it Serie A,24,1996,33,29,2569,28.5,0.11,0.04,0.11,0,0,0.04,0,0.11,0.04,0.14,0.11,0.14,0.09,0.09,0.1,0.19,0.09,0.1,0.19,0.09,0.19,Matches,c0c7ff58
2284,Isma Ruiz,es ESP,MF,Granada,es La Liga,19,2001,1,1,67,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,6e36226f
2285,Kays Ruiz,ma MAR,FWMF,Paris S-G,fr Ligue 1,17,2002,7,1,186,2.1,0,0,0,0,0,0.48,0,0,0,0,0,0,0.05,0.05,0,0.05,0.03,0,0.03,0.03,0.03,Matches,90a9cc01
2286,Víctor Ruiz,es ESP,DF,Betis,es La Liga,31,1989,27,24,2157,24,0.08,0,0.08,0,0,0.38,0,0.08,0,0.08,0.08,0.08,0.05,0.05,0,0.05,0.05,0,0.05,0.05,0.05,Matches,b3dc6eca
2287,Gerónimo Rulli,ar ARG,GK,Villarreal,es La Liga,28,1992,2,2,180,2,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,625c144a
2288,Georginio Rutter,fr FRA,FWMF,Rennes,fr Ligue 1,18,2002,4,0,44,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.29,0.29,0,0.29,Matches,c64c01fc
2289,Georginio Rutter,fr FRA,FW,Hoffenheim,de Bundesliga,18,2002,9,2,241,2.7,0.37,0,0.37,0,0,0,0,0.37,0,0.37,0.37,0.37,0.15,0.15,0.07,0.22,0.16,0.06,0.22,0.16,0.22,Matches,c64c01fc
2290,Mathew Ryan,au AUS,GK,Arsenal,eng Premier League,28,1992,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,4535e4bb
2291,Mathew Ryan,au AUS,GK,Brighton,eng Premier League,28,1992,11,11,990,11,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,4535e4bb
2292,Julian Ryerson,no NOR,DFMF,Union Berlin,de Bundesliga,22,1997,24,10,1069,11.9,0,0.17,0,0,0,0.17,0,0,0.17,0.17,0,0.17,0.02,0.02,0.11,0.12,0.02,0.11,0.12,0.02,0.12,Matches,009a4f60
2293,Frederik Rønnow,dk DEN,GK,Schalke 04,de Bundesliga,27,1992,11,10,945,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,a70b8345
2294,João Victor Santos Sá,br BRA,FW,Wolfsburg,de Bundesliga,26,1994,21,3,469,5.2,0.19,0.19,0.19,0,0,0,0,0.19,0.19,0.38,0.19,0.38,0.1,0.1,0.19,0.29,0.1,0.2,0.3,0.1,0.3,Matches,1a1033a1
2295,Roli Pereira de Sa,fr FRA,MFFW,Nantes,fr Ligue 1,23,1996,6,0,56,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.33,0,0.5,0.33,0.08,0.41,0.33,0.41,Matches,60f58477
2296,Idriss Saadi,dz ALG,FWMF,Strasbourg,fr Ligue 1,28,1992,7,0,125,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.93,0.14,1.07,0.93,0.13,1.07,0.93,1.07,Matches,17f29fb0
2297,Youssouf Sabaly,sn SEN,DF,Bordeaux,fr Ligue 1,27,1993,33,33,2909,32.3,0.03,0.06,0.03,0,0,0.12,0,0.03,0.06,0.09,0.03,0.09,0.02,0.02,0.05,0.07,0.02,0.05,0.07,0.02,0.07,Matches,fbbb9269
2298,Mathys Saban,fr FRA,FW,Saint-Étienne,fr Ligue 1,18,2002,1,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,7d9f3d69
2299,Marcel Sabitzer,at AUT,MF,RB Leipzig,de Bundesliga,26,1994,27,24,2026,22.5,0.36,0.13,0.18,0.18,0.18,0.36,0,0.36,0.13,0.49,0.18,0.31,0.32,0.19,0.1,0.29,0.32,0.1,0.42,0.19,0.29,Matches,e280527c
2300,Alexis Saelemaekers,be BEL,FW,Milan,it Serie A,21,1999,32,27,2016,22.4,0.09,0.18,0.09,0,0,0.31,0.04,0.09,0.18,0.27,0.09,0.27,0.13,0.13,0.13,0.25,0.13,0.12,0.25,0.13,0.25,Matches,ee251371
2301,Modibo Sagnan,fr FRA,DFMF,Real Sociedad,es La Liga,21,1999,16,7,622,6.9,0,0,0,0,0,0.43,0,0,0,0,0,0,0.09,0.09,0.03,0.12,0.09,0.03,0.11,0.09,0.11,Matches,76d679c7
2302,Allan Saint-Maximin,fr FRA,FWMF,Newcastle Utd,eng Premier League,23,1997,25,19,1560,17.3,0.17,0.23,0.17,0,0,0,0,0.17,0.23,0.4,0.17,0.4,0.15,0.15,0.19,0.34,0.15,0.19,0.34,0.15,0.34,Matches,2b16cb1a
2303,Borja Sainz,es ESP,MFFW,Alavés,es La Liga,19,2001,21,2,453,5,0.2,0,0.2,0,0,0.2,0,0.2,0,0.2,0.2,0.2,0.22,0.22,0.08,0.3,0.22,0.07,0.29,0.22,0.29,Matches,1b40049a
2304,Romain Saïss,ma MAR,DF,Wolves,eng Premier League,30,1990,27,27,2407,26.7,0.11,0,0.11,0,0,0.07,0,0.11,0,0.11,0.11,0.11,0.13,0.13,0.01,0.14,0.13,0.01,0.14,0.13,0.14,Matches,9fbbcf39
